order_id,date,customer_id,customer_name,city,zip_code,county,product_category,product_name,bottles_sold,order_amount,order_amount_sek,volume_sold_liters,volume_sold_gallons
INV-57128800010,2023-03-31,5229,CASEY'S GENERAL STORE #3422 / NORWAL,NORWALK,50211.0,WARREN,AMERICAN VODKAS,TITOS HANDMADE VODKA,12,97.56,975.6,4.5,1.18
INV-57142300025,2023-03-31,6345,ROUND WINDOW LIQUOR / KNOXVILLE,KNOXVILLE,50138.0,MARION,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,24,192.0,1920.0,9.0,2.37
INV-57114600003,2023-03-31,6082,CASEY'S #2654 / STUART,STUART,50250.0,ADAIR,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,6,76.44,764.4,2.25,0.59
INV-57110100132,2023-03-31,2651,HY-VEE / WAVERLY,WAVERLY,50677.0,BREMER,GOLD RUM,SOOH PLANTATION RUM ORIGINAL DARK,1,15.75,157.5,0.75,0.19
INV-57139300034,2023-03-31,2551,HY-VEE FOOD STORE (1065) / CHARITON,CHARITON,50049.0,LUCAS,NEUTRAL GRAIN SPIRITS,EVERCLEAR 151,12,162.0,1620.0,9.0,2.37
INV-57151500016,2023-03-31,5841,SWEETWATER SPIRITS - LIVERMORE,LIVERMORE,50558.0,HUMBOLDT,IMPORTED SCHNAPPS,DR MCGILLICUDDYS APPLE PIE,3,38.97,389.7,2.25,0.59
INV-57118300036,2023-03-31,5580,CASEY'S GENERAL STORE #2 / BOONE,BOONE,50036.0,BOONE,AMERICAN SCHNAPPS,99 BANANAS MINI,4,25.8,258.0,0.2,0.05
INV-57118100015,2023-03-31,4664,CASEY'S GENERAL STORE #24 / BOONE,BOONE,50036.0,BOONE,AMERICAN VODKAS,TITOS HANDMADE VODKA,6,171.0,1710.0,10.5,2.77
INV-57150200011,2023-03-31,5237,WORLD LIQUOR & TOBACCO + VAPE,FORT DODGE,50501.0,IOWA,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY PET,12,162.0,1620.0,9.0,2.37
INV-57132900140,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,100% AGAVE TEQUILA,PATRON REPOSADO MINI,2,78.0,780.0,0.1,0.02
INV-57131400002,2023-03-31,6023,VALLEY WEST CORNER STORE / WDM,WEST DES MOINES,50266.0,POLK,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,1,26.24,262.4,0.75,0.19
INV-57145000028,2023-03-31,5601,CASEY'S GENERAL STORE #1889 / MONTICELLO,MONTICELLO,52310.0,JONES,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY APPLE PIE MOONSHINE 70PRF MINI,3,39.39,393.9,0.15,0.03
INV-57116800069,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,AMERICAN BRANDIES,E & J VS ROUND,12,140.4,1404.0,12.0,3.17
INV-57116800004,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,24,719.76,7197.6,24.0,6.34
INV-57151400003,2023-03-31,4319,FAREWAY STORES #703 / HUMBOLT,HUMBOLDT,50548.0,HUMBOLDT,CANADIAN WHISKIES,BLACK VELVET TOASTED CARAMEL,3,25.83,258.29999999999995,2.25,0.59
INV-57159600011,2023-03-31,4643,CUBBY'S RED OAK,RED OAK,51566.0,MONTGOMERY,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED PET,12,163.08,1630.8000000000002,9.0,2.37
INV-57152900040,2023-03-31,2506,HY-VEE #2 (1044) / BURLINGTON,BURLINGTON,52601.0,DES MOINES,BLENDED WHISKIES,BIRD DOG STRAWBERRY,6,103.5,1035.0,4.5,1.18
INV-57143700070,2023-03-31,2618,HY-VEE DRUGSTORE #6 / CEDAR RAPIDS,CEDAR RAPIDS,52402.0,LINN,WHITE RUM,RUMHAVEN,2,25.5,255.0,1.5,0.39
INV-57136700006,2023-03-31,3679,FRANKLIN STREET FLORAL & GIFT,MONONA,52159.0,CLAYTON,CANADIAN WHISKIES,SEAGRAMS VO CANADIAN WHISKEY,1,9.95,99.5,1.0,0.26
INV-57147900009,2023-03-31,5623,EASYGO,DES MOINES,50312.0,POLK,AMERICAN VODKAS,MCCORMICK 80PRF VODKA PET,24,66.24,662.4,9.0,2.37
INV-57109000050,2023-03-31,2201,HAPPY'S WINE & SPIRITS WHOLESALE,CEDAR FALLS,50613.0,BLACK HAWK,IMPORTED SCHNAPPS,DR MCGILLICUDDYS CHERRY,12,155.88,1558.8,9.0,2.37
INV-57132900089,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,IMPORTED FLAVORED VODKA,CIROC MANGO,4,98.96,989.5999999999999,3.0,0.79
INV-57141000031,2023-03-31,2543,HY-VEE FOOD STORE #1 (1504) / OTTUMWA,OTTUMWA,52501.0,WAPELLO,BLENDED WHISKIES,FIVE STAR,6,74.28,742.8,10.5,2.77
INV-57115900016,2023-03-31,3944,SAM'S CLUB 4973 / DUBUQUE,DUBUQUE,52002.0,DUBUQUE,WHITE RUM,BACARDI SUPERIOR,24,342.0,3420.0,24.0,6.34
INV-57146600111,2023-03-31,4169,SUPER QUICK 2 / HUBBELL,DES MOINES,50317.0,POLK,100% AGAVE TEQUILA,1800 SILVER,4,99.0,990.0,3.0,0.79
INV-57124800008,2023-03-31,5425,SPIRITS LIQUOR / GRIMES,GRIMES,50111.0,POLK,STRAIGHT RYE WHISKIES,ELIJAH CRAIG RYE,3,78.75,787.5,2.25,0.59
INV-57123800009,2023-03-31,4678,FAREWAY STORES #124 / ADEL,ADEL,50003.0,DALLAS,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,60,1432.2,14322.0,45.0,11.88
INV-57150300048,2023-03-31,2644,HY-VEE FORT DODGE WINE AND SPIRITS,FORT DODGE,50501.0,WEBSTER,AMERICAN VODKAS,SWELL VODKA,12,129.24,1292.4,12.0,3.17
INV-57117700012,2023-03-31,4107,FAREWAY STORES #384 / BOONE,BOONE,50036.0,BOONE,STRAIGHT BOURBON WHISKIES,JIM BEAM APPLE,2,33.0,330.0,1.5,0.39
INV-57156900021,2023-03-31,3712,MONTE SPIRITS,MONTEZUMA,50171.0,POWESHIEK,AMERICAN FLAVORED VODKA,UV BLUE RASPBERRY,3,38.25,382.5,5.25,1.38
INV-57158900051,2023-03-31,10037,WHISKEY WOLF LIQUOR / GLENWOOD,GLENWOOD,51534.0,MILLS,WHITE RUM,BACARDI SUPERIOR PET,12,157.68,1576.8000000000002,9.0,2.37
INV-57130300009,2023-03-31,6256,821 SQ LIQUOR / DES MOINES,DES MOINES,50316.0,POLK,BLENDED WHISKIES,FIVE STAR,24,75.36,753.6,9.0,2.37
INV-57116800079,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY BUTTER PECAN MOONSHINE MINI,8,105.04,1050.4,0.4,0.1
INV-57142900019,2023-03-31,10051,KWIK STAR #1172 / MARION,MARION,52302.0,LINN,AMERICAN VODKAS,PLATINUM 7X VODKA MINI,2,12.9,129.0,0.1,0.02
INV-57113200027,2023-03-31,4617,LICKETY LIQUOR,DES MOINES,50317.0,POLK,IMPORTED BRANDIES,REMY MARTIN VSOP,3,121.41,1214.1,2.25,0.59
INV-57125000086,2023-03-31,3868,WAL-MART 3630 / MARION,MARION,52302.0,LINN,CREAM LIQUEURS,TIPPY COW CHOCOLATE,6,99.0,990.0,4.5,1.18
INV-57157800053,2023-03-31,5210,DING'S HONK'N HOLLER,CLARINDA,51632.0,PAGE,TENNESSEE WHISKIES,JACK DANIELS TENNESSEE HONEY,2,60.82,608.2,2.0,0.52
INV-57118400004,2023-03-31,10073,FAREWAY STORES INC #229 / ODGEN,OGDEN,50212.0,BOONE,CANADIAN WHISKIES,BLACK VELVET,30,495.0,4950.0,52.5,13.86
INV-57140200008,2023-03-31,6314,JET STOP MILTON / MILTON,MILTON,52570.0,VAN BUREN,TEMPORARY & SPECIALTY PACKAGES,ABSOLUT WILD BERRI MINI,1,8.82,88.2,0.05,0.01
INV-57143200013,2023-03-31,6298,BP TO GO #6 / MARION,MARION,52302.0,LINN,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,24,192.0,1920.0,9.0,2.37
INV-57148400037,2023-03-31,2602,HY-VEE FOOD STORE / WEBSTER CITY,WEBSTER CITY,50595.0,HAMILTON,AMERICAN VODKAS,PLATINUM 7X VODKA PET,3,22.5,225.0,2.25,0.59
INV-57109000020,2023-03-31,2201,HAPPY'S WINE & SPIRITS WHOLESALE,CEDAR FALLS,50613.0,BLACK HAWK,AMERICAN VODKAS,BARTON VODKA,36,214.56,2145.6,36.0,9.51
INV-57137100020,2023-03-31,5017,LANSING IGA,LANSING,52151.0,ALLAMAKEE,AMERICAN FLAVORED VODKA,SMIRNOFF ORANGE,2,24.76,247.60000000000002,1.5,0.39
INV-57146500015,2023-03-31,5131,OASIS,DES MOINES,50316.0,POLK,IMPORTED BRANDIES,REMY MARTIN VSOP FLASK,12,241.92,2419.2,4.5,1.18
INV-57152900134,2023-03-31,2506,HY-VEE #2 (1044) / BURLINGTON,BURLINGTON,52601.0,DES MOINES,MIXTO TEQUILA,JOSE CUERVO ESPECIAL SILVER,12,216.0,2160.0,9.0,2.37
INV-57112600005,2023-03-31,4446,QUIK TRIP #513 / URBANDALE,URBANDALE,50322.0,POLK,STRAIGHT BOURBON WHISKIES,JIM BEAM,24,201.6,2016.0,9.0,2.37
INV-57144400019,2023-03-31,4171,"BROTHERS MARKET, INC. / CASCADE",CASCADE,52033.0,DUBUQUE,CREAM LIQUEURS,RYANS CREAM LIQUEUR,3,32.55,325.5,3.0,0.79
INV-57122900018,2023-03-31,6191,HY-VEE FAST AND FRESH #2 / WAUKEE,WAUKEE,50263.0,DALLAS,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,1,13.59,135.9,0.75,0.19
INV-57119100021,2023-03-31,6089,CIRCLE K #22654124 / PERRY,PERRY,50220.0,DALLAS,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,6,45.0,450.0,2.25,0.59
INV-57156900014,2023-03-31,3712,MONTE SPIRITS,MONTEZUMA,50171.0,POWESHIEK,BLENDED WHISKIES,JIM BEAM APPLE,2,16.8,168.0,0.75,0.19
INV-57151200056,2023-03-31,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,HUMBOLDT,50548.0,HUMBOLDT,WHISKEY LIQUEUR,SOUTHERN COMFORT MINI,10,77.4,774.0,0.5,0.13
INV-57124700009,2023-03-31,5425,SPIRITS LIQUOR / GRIMES,GRIMES,50111.0,POLK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,96,144.0,1440.0,9.6,2.53
INV-57117500002,2023-03-31,5561,CASEY'S GENERAL STORE #32 / MADRID,MADRID,50156.0,BOONE,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,3,38.22,382.2,1.12,0.29
INV-57158800010,2023-03-31,4708,NO FRILLS SUPERMARKETS #803 / GLENWOOD,GLENWOOD,51534.0,MILLS,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,12,162.0,1620.0,9.0,2.37
INV-57158900011,2023-03-31,10037,WHISKEY WOLF LIQUOR / GLENWOOD,GLENWOOD,51534.0,MILLS,STRAIGHT BOURBON WHISKIES,JIM BEAM,12,234.0,2340.0,12.0,3.17
INV-57140500010,2023-03-31,5300,YESWAY STORE # 10013/ OTTUMWA,OTTUMWA,52501.0,WAPELLO,AMERICAN BRANDIES,E & J VS,24,234.0,2340.0,18.0,4.75
INV-57145500019,2023-03-31,4346,ROY'S FOODLAND,SHELLSBURG,52332.0,BENTON,IMPORTED FLAVORED VODKA,STOLICHNAYA BLUEBERI,4,59.96,599.6,3.0,0.79
INV-57136700016,2023-03-31,3679,FRANKLIN STREET FLORAL & GIFT,MONONA,52159,CLAYTON,FLAVORED RUM,BACARDI LIMON,2,28.5,285.0,2.0,0.52
INV-57117000017,2023-03-31,2649,HY-VEE #3 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,STRAIGHT BOURBON WHISKIES,OLD FORESTER SIGNATURE 100PRF BOURBON,4,75.0,750.0,3.0,0.79
INV-57132900079,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,COCKTAILS/RTD,ON THE ROCKS COCKTAILS EFFEN COSMOPOLITAN,24,234.0,2340.0,9.0,2.37
INV-57109200012,2023-03-31,4631,THUNDER RIDGE AMPRIDE,CEDAR FALLS,50613.0,BLACK HAWK,AMERICAN VODKAS,MCCORMICK 80PRF VODKA,48,85.92,859.2,9.6,2.53
INV-57152900069,2023-03-31,2506,HY-VEE #2 (1044) / BURLINGTON,BURLINGTON,52601.0,DES MOINES,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PINK WHITNEY,6,72.0,720.0,4.5,1.18
INV-57121700016,2023-03-31,4732,WALGREENS #07967 / CLIVE,CLIVE,50325.0,POLK,100% AGAVE TEQUILA,CAZADORES REPOSADO,4,87.0,870.0,3.0,0.79
INV-57131800048,2023-03-31,2445,RUBACK'S FOOD CENTER,OAKLAND,51560.0,POTTAWATTAMIE,IMPORTED SCHNAPPS,RUMPLE MINZE PEPPERMINT SCHNAPPS LIQUEUR,4,98.96,989.5999999999999,4.0,1.05
INV-57120800016,2023-03-31,6006,CASEY'S GENERAL STORE #2635 / JOHNSTON,JOHNSTON,50131.0,POLK,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL MINI,2,34.5,345.0,0.1,0.02
INV-57123300027,2023-03-31,4929,CASEY'S GENERAL STORE #1680 / ADEL,ADEL,50003.0,DALLAS,AMERICAN SCHNAPPS,SOOH 99 BLACKBERRIES MINI,2,18.0,180.0,0.1,0.02
INV-57145400012,2023-03-31,5801,CASEY'S GENERAL STORE #2647 / CENTER POINT,CENTER POINT,52213.0,LINN,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,24,192.0,1920.0,9.0,2.37
INV-57127000011,2023-03-31,5910,ELDRIDGE MART,ELDRIDGE,52748.0,SCOTT,STRAIGHT BOURBON WHISKIES,FOUR ROSES SMALL BATCH,6,166.5,1665.0,4.5,1.18
INV-57139800014,2023-03-31,4027,WAL-MART 1621 / CENTERVILLE,CENTERVILLE,52544.0,APPANOOSE,AMERICAN VODKAS,SMIRNOFF 80PRF,12,166.56,1665.6,12.0,3.17
INV-57121400008,2023-03-31,4448,KUM & GO #572 / URBANDALE,URBANDALE,50322.0,POLK,AMERICAN VODKAS,SVEDKA 80PRF,1,12.0,120.0,0.75,0.19
INV-57129900022,2023-03-31,5245,BEST TRIP,DES MOINES,50315.0,POLK,IMPORTED BRANDIES,COURVOISIER VS COGNAC,1,29.25,292.5,0.75,0.19
INV-57139300009,2023-03-31,2551,HY-VEE FOOD STORE (1065) / CHARITON,CHARITON,50049.0,LUCAS,CANADIAN WHISKIES,CANADIAN LTD WHISKY PET,12,112.56,1125.6,9.0,2.37
INV-57108600110,2023-03-31,4988,HAPPY'S WINE & SPIRITS,CEDAR FALLS,50613.0,BLACK HAWK,WHISKEY LIQUEUR,SOUTHERN COMFORT,12,186.0,1860.0,9.0,2.37
INV-57146400059,2023-03-31,4057,TEQUILA'S LIQUOR STORE,DES MOINES,50316.0,POLK,AMERICAN CORDIALS & LIQUEURS,KINKY PINK MINI,1,7.26,72.6,0.05,0.01
INV-57122700030,2023-03-31,10136,STAR LIQUOR TOBACCO AND VAPE / WAUKEE,WAUKEE,50263.0,DALLAS,MIXTO TEQUILA,JOSE CUERVO ESPECIAL SILVER,2,36.0,360.0,1.5,0.39
INV-57117000068,2023-03-31,2649,HY-VEE #3 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,AMERICAN VODKAS,ROW VODKA,6,109.98,1099.8,10.5,2.77
INV-57134200011,2023-03-31,5726,EHLINGER'S VINTON EXPRESS,VINTON,52349.0,BENTON,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO,2,36.0,360.0,1.5,0.39
INV-57141600023,2023-03-31,5756,CASEY'S GENERAL STORE #1577 / ALBIA,ALBIA,52531.0,MONROE,NEUTRAL GRAIN SPIRITS FLAVORED,SOOH OLE SMOKY MOUNTAIN JAVA CREAM MOONSHINE,6,117.0,1170.0,4.5,1.18
INV-57132900101,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,AMERICAN CORDIALS & LIQUEURS,AMARETTO E DOLCE,12,60.12,601.1999999999999,9.0,2.37
INV-57120900040,2023-03-31,4374,KUM & GO #141 / GRIMES,GRIMES,50111.0,POLK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,1,23.0,230.0,1.75,0.46
INV-57158500008,2023-03-31,10064,BEER CITY,PACIFIC JUNCTION,51561.0,MILLS,AMERICAN VODKAS,MCCORMICK 80PRF VODKA PET,6,71.94,719.4,10.5,2.77
INV-57160400024,2023-03-31,2553,HY-VEE FOOD STORE (1095) / CRESTON,CRESTON,50801.0,UNION,AMERICAN VODKAS,REVELTON VODKA,6,121.5,1215.0,4.5,1.18
INV-57134800014,2023-03-31,4228,FAREWAY STORES #462 / VINTON,VINTON,52349.0,BENTON,AMERICAN VODKAS,TITOS HANDMADE VODKA,6,171.0,1710.0,10.5,2.77
INV-57137800016,2023-03-31,4183,FAREWAY STORES #589 / DECORAH,DECORAH,52101.0,WINNESHIEK,AMERICAN DRY GINS,SEAGRAMS EXTRA DRY GIN,2,26.98,269.8,2.0,0.52
INV-57119000046,2023-03-31,5912,JMC SUPERMARKET / PERRY,PERRY,50220.0,DALLAS,AMERICAN FLAVORED VODKA,"SMIRNOFF RED, WHITE & BERRY",12,148.56,1485.6,9.0,2.37
INV-57148400022,2023-03-31,2602,HY-VEE FOOD STORE / WEBSTER CITY,WEBSTER CITY,50595.0,HAMILTON,AMERICAN DRY GINS,FLEISCHMANNS GIN,6,63.0,630.0,10.5,2.77
INV-57151200024,2023-03-31,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,HUMBOLDT,50548.0,HUMBOLDT,AMERICAN FLAVORED VODKA,NEW AMSTERDAM APPLE,3,36.0,360.0,2.25,0.59
INV-57131900042,2023-03-31,5195,CASEY'S GENERAL STORE #3203 / COUNCI,COUNCIL BLUFFS,51530.0,POTTAWATTAMIE,AMERICAN SCHNAPPS,99 PEANUT BUTTER WHISKEY MINI,1,77.4,774.0,0.05,0.01
INV-57121600023,2023-03-31,4450,KUM & GO #157 / URBANDALE,URBANDALE,50323.0,POLK,AMERICAN VODKAS,SMIRNOFF 80PRF MINI,2,22.42,224.20000000000002,0.1,0.02
INV-57133700010,2023-03-31,10020,LOCAL LIQUOR / PANORA,PANORA,50216.0,GUTHRIE,AMERICAN FLAVORED VODKA,UV GREEN APPLE,3,31.5,315.0,2.25,0.59
INV-57115900029,2023-03-31,3944,SAM'S CLUB 4973 / DUBUQUE,DUBUQUE,52002.0,DUBUQUE,100% AGAVE TEQUILA,CASAMIGOS ANEJO,6,296.94,2969.4,4.5,1.18
INV-57155500006,2023-03-31,5583,CASEY'S GENERAL STORE #2498 / WAPELLO,WAPELLO,52653.0,LOUISA,STRAIGHT BOURBON WHISKIES,MAKERS MARK,6,162.0,1620.0,4.5,1.18
INV-57137800005,2023-03-31,4183,FAREWAY STORES #589 / DECORAH,DECORAH,52101.0,WINNESHIEK,STRAIGHT BOURBON WHISKIES,BLADE & BOW,6,225.0,2250.0,4.5,1.18
INV-57142400006,2023-03-31,2566,HY-VEE FOOD STORE (1353) / KNOXVILLE,KNOXVILLE,50138.0,MARION,STRAIGHT BOURBON WHISKIES,MAKERS MARK 101,6,180.0,1800.0,4.5,1.18
INV-57132900002,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY 100ML CARRIER,16,144.0,1440.0,1.6,0.42
INV-57152900105,2023-03-31,2506,HY-VEE #2 (1044) / BURLINGTON,BURLINGTON,52601.0,DES MOINES,IMPORTED SCHNAPPS,DR MCGILLICUDDYS CHERRY,6,131.94,1319.4,10.5,2.77
INV-57155800033,2023-03-31,3403,ECON-O-MART / COLUMBUS JUNCTION,COLUMBUS JUNCTION,52738.0,LOUISA,AMERICAN BRANDIES,PAUL MASSON GRANDE AMBER BRANDY VS,4,19.32,193.2,1.5,0.39
INV-57121000029,2023-03-31,5332,CASEY'S GENERAL STORE # 3507/ GRIMES,GRIMES,50111.0,POLK,AMERICAN FLAVORED VODKA,UV BLUE RASPBERRY MINI,4,27.6,276.0,0.2,0.05
INV-57143500010,2023-03-31,5350,CASEY'S GENERAL STORE # 3562/ MARION,MARION,52302.0,LINN,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED MINI,24,172.8,1728.0,1.2,0.31
INV-57140500015,2023-03-31,5300,YESWAY STORE # 10013/ OTTUMWA,OTTUMWA,52501.0,WAPELLO,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO MINI,12,222.0,2220.0,0.6,0.15
INV-57117500026,2023-03-31,5561,CASEY'S GENERAL STORE #32 / MADRID,MADRID,50156.0,BOONE,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO,3,54.0,540.0,2.25,0.59
INV-57153100003,2023-03-31,10153,IOWA SPIRITS / BURLINGTON,BURLINGTON,52601.0,DES MOINES,STRAIGHT BOURBON WHISKIES,BENCHMARK OLD NO 8,1,10.5,105.0,0.75,0.19
INV-57130800016,2023-03-31,2587,HY-VEE FOOD STORE / JOHNSTON,JOHNSTON,50131.0,POLK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY PET,12,162.0,1620.0,9.0,2.37
INV-57154200012,2023-03-31,6311,LIGHTNING LIQUOR AND SMOKE SHOP - BURLINGTON,BURLINGTON,52601.0,DES MOINES,SCOTCH WHISKIES,JOHNNIE WALKER BLACK,2,35.98,359.79999999999995,0.75,0.19
INV-57110100060,2023-03-31,2651,HY-VEE / WAVERLY,WAVERLY,50677.0,BREMER,AMERICAN VODKAS,ROW VODKA,12,113.4,1134.0,9.0,2.37
INV-57115300002,2023-03-31,3632,WAL-MART 2004 / DUBUQUE,DUBUQUE,52003.0,DUBUQUE,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,12,314.88,3148.8,9.0,2.37
INV-57123300022,2023-03-31,4929,CASEY'S GENERAL STORE #1680 / ADEL,ADEL,50003.0,DALLAS,AMERICAN CORDIALS & LIQUEURS,99 WATERMELON PET MINI,1,77.4,774.0,0.05,0.01
INV-57146600088,2023-03-31,4169,SUPER QUICK 2 / HUBBELL,DES MOINES,50317.0,POLK,AMERICAN FLAVORED VODKA,KINKY BLUE,3,45.0,450.0,2.25,0.59
INV-57119400010,2023-03-31,4577,CASEY'S GENERAL STORE #2551 / WOODWARD,WOODWARD,50276.0,DALLAS,100% AGAVE TEQUILA,TEREMANA BLANCO TEQUILA,6,143.22,1432.2,4.5,1.18
INV-57121200008,2023-03-31,5615,CASEY'S GENERAL STORE #2520 / GRIMES,GRIMES,50111.0,POLK,STRAIGHT BOURBON WHISKIES,MAKERS MARK,1,27.0,270.0,0.75,0.19
INV-57113900027,2023-03-31,2190,"CENTRAL CITY LIQUOR, INC.",DES MOINES,50314.0,POLK,GOLD RUM,BACARDI GOLD,2,28.5,285.0,2.0,0.52
INV-57142900005,2023-03-31,10051,KWIK STAR #1172 / MARION,MARION,52302.0,LINN,STRAIGHT BOURBON WHISKIES,CEDAR RIDGE BOURBON,6,168.06,1680.6,4.5,1.18
INV-57131400018,2023-03-31,6023,VALLEY WEST CORNER STORE / WDM,WEST DES MOINES,50266.0,POLK,STRAIGHT BOURBON WHISKIES,JIM BEAM PEACH,3,25.2,252.0,1.12,0.29
INV-57126800007,2023-03-31,4912,CASEY'S GENERAL STORE #2531 / ELDRIDGE,ELDRIDGE,52748.0,SCOTT,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,6,21.0,210.0,0.6,0.15
INV-57110500053,2023-03-31,5211,KUM & GO #129  /  JOHNSTON,JOHNSTON,50131.0,POLK,MIXTO TEQUILA,JOSE CUERVO ESPECIAL SILVER,6,108.0,1080.0,4.5,1.18
INV-57111900006,2023-03-31,2723,HY-VEE GAS / JOHNSTON,JOHNSTON,50322.0,POLK,GOLD RUM,BACARDI GOLD PET,12,157.68,1576.8000000000002,9.0,2.37
INV-57119500015,2023-03-31,4873,CASEY'S GENERAL STORE #2559 / GRANGER,GRANGER,50109.0,DALLAS,BLENDED WHISKIES,BIRD DOG BLACK CHERRY MINI,2,15.0,150.0,0.1,0.02
INV-57124700010,2023-03-31,5425,SPIRITS LIQUOR / GRIMES,GRIMES,50111.0,POLK,TENNESSEE WHISKIES,JACK DANIELS TENNESSEE FIRE,12,286.44,2864.4,9.0,2.37
INV-57151500018,2023-03-31,5841,SWEETWATER SPIRITS - LIVERMORE,LIVERMORE,50558.0,HUMBOLDT,IMPORTED SCHNAPPS,DR MCGILLICUDDYS CHERRY,3,49.5,495.0,3.0,0.79
INV-57149600002,2023-03-31,3592,WAL-MART 0886 / FORT DODGE,FORT DODGE,50501.0,HARDIN,BLENDED WHISKIES,SKREWBALL PEANUT BUTTER WHISKEY MINI KREW PACKAGE,15,252.0,2520.0,0.75,0.19
INV-57109800009,2023-03-31,6176,MINI-MART / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,BLENDED WHISKIES,BIRD DOG STRAWBERRY MINI,2,15.0,150.0,0.1,0.02
INV-57117800010,2023-03-31,2505,HY-VEE WINE AND SPIRITS (1038) / BOONE,BOONE,50036.0,BOONE,BOTTLED IN BOND BOURBON,EVAN WILLIAMS BOTTLED IN BOND,2,30.0,300.0,1.5,0.39
INV-57158900036,2023-03-31,10037,WHISKEY WOLF LIQUOR / GLENWOOD,GLENWOOD,51534.0,MILLS,AMERICAN VODKAS,TITOS HANDMADE VODKA,3,59.28,592.8,3.0,0.79
INV-57115300024,2023-03-31,3632,WAL-MART 2004 / DUBUQUE,DUBUQUE,52003.0,DUBUQUE,IMPORTED BRANDIES,REMY MARTIN VSOP,12,485.64,4856.4,9.0,2.37
INV-57160400008,2023-03-31,2553,HY-VEE FOOD STORE (1095) / CRESTON,CRESTON,50801.0,UNION,STRAIGHT BOURBON WHISKIES,BULLEIT BOURBON 10YR,3,110.22,1102.2,2.25,0.59
INV-57110200009,2023-03-31,3889,WAL-MART 1005 / WAVERLY,WAVERLY,50677.0,BREMER,BLENDED WHISKIES,SEAGRAMS 7 CROWN,12,63.0,630.0,4.5,1.18
INV-57114500113,2023-03-31,6209,HY-VEE / GRIMES,GRIMES,50111,POLK,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO MINI,2,37.0,370.0,0.1,0.02
INV-57157800013,2023-03-31,5210,DING'S HONK'N HOLLER,CLARINDA,51632.0,PAGE,STRAIGHT RYE WHISKIES,OLD OVERHOLT RYE,1,17.31,173.1,0.75,0.19
INV-57108600118,2023-03-31,4988,HAPPY'S WINE & SPIRITS,CEDAR FALLS,50613.0,BLACK HAWK,MIXTO TEQUILA,TORTILLA WHITE,3,29.97,299.7,2.25,0.59
